,0,0,0,0
33,https://www.zerozero.pt/jogo.php?id=5442496,2017-08-27,Sporting,Estoril Praia
34,https://www.zerozero.pt/jogo.php?id=5442490,2017-08-27,SC Braga,FC Porto
35,https://www.zerozero.pt/jogo.php?id=5442497,2017-08-28,Portimonense,Marítimo
36,https://www.zerozero.pt/jogo.php?id=5442501,2017-09-08,Feirense,Sporting
37,https://www.zerozero.pt/jogo.php?id=5442499,2017-09-08,Benfica,Portimonense
38,https://www.zerozero.pt/jogo.php?id=5442506,2017-09-09,CD Tondela,Paços de Ferreira
39,https://www.zerozero.pt/jogo.php?id=5442502,2017-09-09,Marítimo,Rio Ave
40,https://www.zerozero.pt/jogo.php?id=5442505,2017-09-09,FC Porto,GD Chaves
41,https://www.zerozero.pt/jogo.php?id=5442504,2017-09-10,V. Setúbal,SC Braga
42,https://www.zerozero.pt/jogo.php?id=5442503,2017-09-10,V. Guimarães,Boavista
43,https://www.zerozero.pt/jogo.php?id=5442500,2017-09-10,Estoril Praia,Moreirense
44,https://www.zerozero.pt/jogo.php?id=5442498,2017-09-11,CD Aves,Belenenses
45,https://www.zerozero.pt/jogo.php?id=5442510,2017-09-15,Paços de Ferreira,V. Setúbal
46,https://www.zerozero.pt/jogo.php?id=5442512,2017-09-16,Marítimo,CD Aves
47,https://www.zerozero.pt/jogo.php?id=5442513,2017-09-16,Boavista,Benfica
48,https://www.zerozero.pt/jogo.php?id=5442511,2017-09-16,Sporting,CD Tondela
49,https://www.zerozero.pt/jogo.php?id=5442507,2017-09-17,Belenenses,Estoril Praia
50,https://www.zerozero.pt/jogo.php?id=5442515,2017-09-17,Rio Ave,FC Porto
51,https://www.zerozero.pt/jogo.php?id=5442508,2017-09-17,SC Braga,V. Guimarães
52,https://www.zerozero.pt/jogo.php?id=5442514,2017-09-18,Portimonense,Feirense
53,https://www.zerozero.pt/jogo.php?id=5442509,2017-09-18,GD Chaves,Moreirense
54,https://www.zerozero.pt/jogo.php?id=5442520,2017-09-22,FC Porto,Portimonense
55,https://www.zerozero.pt/jogo.php?id=5442524,2017-09-23,Estoril Praia,GD Chaves
56,https://www.zerozero.pt/jogo.php?id=5442519,2017-09-23,Moreirense,Sporting
57,https://www.zerozero.pt/jogo.php?id=5442517,2017-09-23,Benfica,Paços de Ferreira
58,https://www.zerozero.pt/jogo.php?id=5442521,2017-09-24,Feirense,Belenenses
59,https://www.zerozero.pt/jogo.php?id=5442518,2017-09-24,V. Guimarães,Marítimo
60,https://www.zerozero.pt/jogo.php?id=5442523,2017-09-24,CD Tondela,SC Braga
61,https://www.zerozero.pt/jogo.php?id=5442516,2017-09-24,CD Aves,Rio Ave
62,https://www.zerozero.pt/jogo.php?id=5442522,2017-09-25,V. Setúbal,Boavista
63,https://www.zerozero.pt/jogo.php?id=5442528,2017-09-29,GD Chaves,CD Tondela
64,https://www.zerozero.pt/jogo.php?id=5442531,2017-09-30,Portimonense,CD Aves
65,https://www.zerozero.pt/jogo.php?id=5442529,2017-09-30,Paços de Ferreira,Moreirense
66,https://www.zerozero.pt/jogo.php?id=5442526,2017-09-30,Boavista,Feirense
67,https://www.zerozero.pt/jogo.php?id=5442530,2017-09-30,Rio Ave,V. Setúbal
68,https://www.zerozero.pt/jogo.php?id=5442527,2017-10-01,SC Braga,Estoril Praia
69,https://www.zerozero.pt/jogo.php?id=5442533,2017-10-01,Sporting,FC Porto
70,https://www.zerozero.pt/jogo.php?id=5442532,2017-10-01,Marítimo,Benfica
71,https://www.zerozero.pt/jogo.php?id=5442525,2017-10-01,Belenenses,V. Guimarães
72,https://www.zerozero.pt/jogo.php?id=5442538,2017-10-20,Estoril Praia,Boavista
73,https://www.zerozero.pt/jogo.php?id=5442535,2017-10-21,Feirense,Rio Ave
74,https://www.zerozero.pt/jogo.php?id=5442542,2017-10-21,V. Setúbal,Marítimo
75,https://www.zerozero.pt/jogo.php?id=5442541,2017-10-21,FC Porto,Paços de Ferreira
76,https://www.zerozero.pt/jogo.php?id=5442537,2017-10-22,CD Tondela,Belenenses
77,https://www.zerozero.pt/jogo.php?id=5442534,2017-10-22,CD Aves,Benfica
78,https://www.zerozero.pt/jogo.php?id=5442540,2017-10-22,Sporting,GD Chaves
79,https://www.zerozero.pt/jogo.php?id=5442539,2017-10-23,Moreirense,SC Braga
80,https://www.zerozero.pt/jogo.php?id=5442536,2017-10-23,V. Guimarães,Portimonense
81,https://www.zerozero.pt/jogo.php?id=5442545,2017-10-27,Benfica,Feirense
82,https://www.zerozero.pt/jogo.php?id=5442550,2017-10-27,Rio Ave,Sporting
83,https://www.zerozero.pt/jogo.php?id=5442548,2017-10-28,Marítimo,CD Tondela
84,https://www.zerozero.pt/jogo.php?id=5442544,2017-10-28,Belenenses,Moreirense
85,https://www.zerozero.pt/jogo.php?id=5442546,2017-10-28,Boavista,FC Porto
86,https://www.zerozero.pt/jogo.php?id=5442547,2017-10-29,SC Braga,GD Chaves
87,https://www.zerozero.pt/jogo.php?id=5442551,2017-10-29,Paços de Ferreira,Estoril Praia
88,https://www.zerozero.pt/jogo.php?id=5442543,2017-10-29,CD Aves,V. Guimarães
89,https://www.zerozero.pt/jogo.php?id=5442549,2017-10-30,Portimonense,V. Setúbal
90,https://www.zerozero.pt/jogo.php?id=5442556,2017-11-03,V. Setúbal,CD Aves
91,https://www.zerozero.pt/jogo.php?id=5442555,2017-11-04,Moreirense,Portimonense
92,https://www.zerozero.pt/jogo.php?id=5442559,2017-11-04,CD Tondela,Boavista
93,https://www.zerozero.pt/jogo.php?id=5442553,2017-11-04,Estoril Praia,Rio Ave
94,https://www.zerozero.pt/jogo.php?id=5442557,2017-11-04,FC Porto,Belenenses
95,https://www.zerozero.pt/jogo.php?id=5442554,2017-11-05,Feirense,Marítimo
96,https://www.zerozero.pt/jogo.php?id=5442552,2017-11-05,GD Chaves,Paços de Ferreira
97,https://www.zerozero.pt/jogo.php?id=5442558,2017-11-05,V. Guimarães,Benfica
98,https://www.zerozero.pt/jogo.php?id=5442560,2017-11-05,Sporting,SC Braga
99,https://www.zerozero.pt/jogo.php?id=5442562,2017-11-24,Belenenses,GD Chaves
100,https://www.zerozero.pt/jogo.php?id=5442567,2017-11-25,Portimonense,CD Tondela
101,https://www.zerozero.pt/jogo.php?id=5442564,2017-11-25,Boavista,Moreirense
102,https://www.zerozero.pt/jogo.php?id=5442561,2017-11-25,CD Aves,FC Porto
103,https://www.zerozero.pt/jogo.php?id=5442568,2017-11-26,Marítimo,Estoril Praia
104,https://www.zerozero.pt/jogo.php?id=5442566,2017-11-26,Paços de Ferreira,Sporting
105,https://www.zerozero.pt/jogo.php?id=5442563,2017-11-26,Benfica,V. Setúbal
106,https://www.zerozero.pt/jogo.php?id=5442565,2017-11-27,SC Braga,Feirense
107,https://www.zerozero.pt/jogo.php?id=5442569,2017-11-27,Rio Ave,V. Guimarães
108,https://www.zerozero.pt/jogo.php?id=5442573,2017-12-01,Sporting,Belenenses
109,https://www.zerozero.pt/jogo.php?id=5442574,2017-12-01,FC Porto,Benfica
110,https://www.zerozero.pt/jogo.php?id=5442577,2017-12-02,Moreirense,Marítimo
111,https://www.zerozero.pt/jogo.php?id=5442578,2017-12-02,CD Tondela,Rio Ave
112,https://www.zerozero.pt/jogo.php?id=5442575,2017-12-02,GD Chaves,Boavista
113,https://www.zerozero.pt/jogo.php?id=5442572,2017-12-03,Feirense,CD Aves
114,https://www.zerozero.pt/jogo.php?id=5442570,2017-12-03,SC Braga,Paços de Ferreira
115,https://www.zerozero.pt/jogo.php?id=5442576,2017-12-03,V. Setúbal,V. Guimarães
116,https://www.zerozero.pt/jogo.php?id=5442571,2017-12-04,Estoril Praia,Portimonense
117,https://www.zerozero.pt/jogo.php?id=5442586,2017-12-08,Rio Ave,Moreirense
118,https://www.zerozero.pt/jogo.php?id=5442579,2017-12-09,CD Aves,CD Tondela
119,https://www.zerozero.pt/jogo.php?id=5442581,2017-12-09,Benfica,Estoril Praia
120,https://www.zerozero.pt/jogo.php?id=5442582,2017-12-09,Boavista,Sporting
121,https://www.zerozero.pt/jogo.php?id=5442584,2017-12-10,Portimonense,GD Chaves
122,https://www.zerozero.pt/jogo.php?id=5442580,2017-12-10,Belenenses,Paços de Ferreira
123,https://www.zerozero.pt/jogo.php?id=5442587,2017-12-10,V. Setúbal,FC Porto
124,https://www.zerozero.pt/jogo.php?id=5442585,2017-12-11,V. Guimarães,Feirense
125,https://www.zerozero.pt/jogo.php?id=5442583,2017-12-11,Marítimo,SC Braga
126,https://www.zerozero.pt/jogo.php?id=5442593,2017-12-15,Paços de Ferreira,Boavista
127,https://www.zerozero.pt/jogo.php?id=5442590,2017-12-16,Estoril Praia,CD Aves
128,https://www.zerozero.pt/jogo.php?id=5442591,2017-12-16,SC Braga,Belenenses
129,https://www.zerozero.pt/jogo.php?id=5442589,2017-12-17,Feirense,V. Setúbal
130,https://www.zerozero.pt/jogo.php?id=5442588,2017-12-17,GD Chaves,Rio Ave
131,https://www.zerozero.pt/jogo.php?id=5442596,2017-12-17,Sporting,Portimonense
132,https://www.zerozero.pt/jogo.php?id=5442592,2017-12-17,CD Tondela,Benfica
133,https://www.zerozero.pt/jogo.php?id=5442594,2017-12-18,Moreirense,V. Guimarães
134,https://www.zerozero.pt/jogo.php?id=5442595,2017-12-18,FC Porto,Marítimo
135,https://www.zerozero.pt/jogo.php?id=5442601,2017-12-23,V. Guimarães,CD Tondela
136,https://www.zerozero.pt/jogo.php?id=5442603,2018-01-03,Marítimo,GD Chaves
137,https://www.zerozero.pt/jogo.php?id=5442599,2018-01-03,Boavista,SC Braga
138,https://www.zerozero.pt/jogo.php?id=5442597,2018-01-03,CD Aves,Moreirense
139,https://www.zerozero.pt/jogo.php?id=5442605,2018-01-03,Rio Ave,Paços de Ferreira
140,https://www.zerozero.pt/jogo.php?id=5442600,2018-01-03,Feirense,FC Porto
141,https://www.zerozero.pt/jogo.php?id=5442598,2018-01-03,Benfica,Sporting
142,https://www.zerozero.pt/jogo.php?id=5442604,2018-01-04,V. Setúbal,Estoril Praia
143,https://www.zerozero.pt/jogo.php?id=5442602,2018-01-04,Portimonense,Belenenses
144,https://www.zerozero.pt/jogo.php?id=5442607,2018-01-06,SC Braga,Rio Ave
145,https://www.zerozero.pt/jogo.php?id=5442610,2018-01-07,GD Chaves,CD Aves
146,https://www.zerozero.pt/jogo.php?id=5442611,2018-01-07,Moreirense,Benfica
147,https://www.zerozero.pt/jogo.php?id=5442613,2018-01-07,Sporting,Marítimo
148,https://www.zerozero.pt/jogo.php?id=5442612,2018-01-07,FC Porto,V. Guimarães
149,https://www.zerozero.pt/jogo.php?id=5442609,2018-01-08,Paços de Ferreira,Portimonense
150,https://www.zerozero.pt/jogo.php?id=5442608,2018-01-08,Estoril Praia,Feirense
151,https://www.zerozero.pt/jogo.php?id=5442614,2018-01-09,CD Tondela,V. Setúbal
152,https://www.zerozero.pt/jogo.php?id=5442606,2018-01-09,Belenenses,Boavista
153,https://www.zerozero.pt/jogo.php?id=5442620,2018-01-12,GD Chaves,V. Guimarães
154,https://www.zerozero.pt/jogo.php?id=5442622,2018-01-13,Paços de Ferreira,Marítimo
155,https://www.zerozero.pt/jogo.php?id=5442616,2018-01-13,SC Braga,Benfica
156,https://www.zerozero.pt/jogo.php?id=5442619,2018-01-14,Boavista,Portimonense
157,https://www.zerozero.pt/jogo.php?id=5442617,2018-01-14,CD Tondela,Feirense
158,https://www.zerozero.pt/jogo.php?id=5442618,2018-01-14,Belenenses,Rio Ave
159,https://www.zerozero.pt/jogo.php?id=5442615,2018-01-14,Sporting,CD Aves
160,https://www.zerozero.pt/jogo.php?id=5442623,2018-01-15,Moreirense,V. Setúbal
161,https://www.zerozero.pt/jogo.php?id=5442632,2018-01-19,V. Setúbal,Sporting
162,https://www.zerozero.pt/jogo.php?id=5442631,2018-01-19,FC Porto,CD Tondela
163,https://www.zerozero.pt/jogo.php?id=5442624,2018-01-20,Marítimo,Belenenses
164,https://www.zerozero.pt/jogo.php?id=5442629,2018-01-20,Benfica,GD Chaves
165,https://www.zerozero.pt/jogo.php?id=5442626,2018-01-20,Portimonense,SC Braga
166,https://www.zerozero.pt/jogo.php?id=5442628,2018-01-21,CD Aves,Paços de Ferreira
167,https://www.zerozero.pt/jogo.php?id=5442630,2018-01-21,Feirense,Moreirense
168,https://www.zerozero.pt/jogo.php?id=5442625,2018-01-21,Rio Ave,Boavista
169,https://www.zerozero.pt/jogo.php?id=5442627,2018-01-21,V. Guimarães,Estoril Praia
170,https://www.zerozero.pt/jogo.php?id=5442641,2018-01-29,Portimonense,Rio Ave
171,https://www.zerozero.pt/jogo.php?id=5442634,2018-01-29,Paços de Ferreira,Feirense
172,https://www.zerozero.pt/jogo.php?id=5442636,2018-01-29,Belenenses,Benfica
173,https://www.zerozero.pt/jogo.php?id=5442639,2018-01-30,Estoril Praia,CD Tondela
174,https://www.zerozero.pt/jogo.php?id=5442633,2018-01-30,SC Braga,CD Aves
175,https://www.zerozero.pt/jogo.php?id=5442640,2018-01-30,Moreirense,FC Porto
176,https://www.zerozero.pt/jogo.php?id=5442638,2018-01-31,GD Chaves,V. Setúbal
177,https://www.zerozero.pt/jogo.php?id=5442637,2018-01-31,Boavista,Marítimo
178,https://www.zerozero.pt/jogo.php?id=5442635,2018-01-31,Sporting,V. Guimarães
179,https://www.zerozero.pt/jogo.php?id=5442648,2018-02-03,Benfica,Rio Ave
180,https://www.zerozero.pt/jogo.php?id=5442643,2018-02-03,FC Porto,SC Braga
181,https://www.zerozero.pt/jogo.php?id=5442644,2018-02-04,Feirense,GD Chaves
182,https://www.zerozero.pt/jogo.php?id=5442646,2018-02-04,CD Tondela,Moreirense
183,https://www.zerozero.pt/jogo.php?id=5442649,2018-02-04,Estoril Praia,Sporting
184,https://www.zerozero.pt/jogo.php?id=5442645,2018-02-04,V. Guimarães,Paços de Ferreira
185,https://www.zerozero.pt/jogo.php?id=5442650,2018-02-05,Marítimo,Portimonense
186,https://www.zerozero.pt/jogo.php?id=5442642,2018-02-05,V. Setúbal,Belenenses
187,https://www.zerozero.pt/jogo.php?id=5442647,2018-02-06,CD Aves,Boavista
188,https://www.zerozero.pt/jogo.php?id=5442659,2018-02-09,Paços de Ferreira,CD Tondela
189,https://www.zerozero.pt/jogo.php?id=5442655,2018-02-10,Rio Ave,Marítimo
190,https://www.zerozero.pt/jogo.php?id=5442657,2018-02-10,SC Braga,V. Setúbal
191,https://www.zerozero.pt/jogo.php?id=5442652,2018-02-10,Portimonense,Benfica
192,https://www.zerozero.pt/jogo.php?id=5442651,2018-02-11,Belenenses,CD Aves
193,https://www.zerozero.pt/jogo.php?id=5442658,2018-02-11,GD Chaves,FC Porto
194,https://www.zerozero.pt/jogo.php?id=5442654,2018-02-11,Sporting,Feirense
195,https://www.zerozero.pt/jogo.php?id=5442656,2018-02-11,Boavista,V. Guimarães
196,https://www.zerozero.pt/jogo.php?id=5442653,2018-02-12,Moreirense,Estoril Praia
197,https://www.zerozero.pt/jogo.php?id=5442667,2018-02-16,Feirense,Portimonense
198,https://www.zerozero.pt/jogo.php?id=5442665,2018-02-17,CD Aves,Marítimo
199,https://www.zerozero.pt/jogo.php?id=5442666,2018-02-17,Benfica,Boavista
200,https://www.zerozero.pt/jogo.php?id=5442660,2018-02-17,Estoril Praia,Belenenses
201,https://www.zerozero.pt/jogo.php?id=5442663,2018-02-18,V. Setúbal,Paços de Ferreira
202,https://www.zerozero.pt/jogo.php?id=5442662,2018-02-18,Moreirense,GD Chaves
203,https://www.zerozero.pt/jogo.php?id=5442668,2018-02-18,FC Porto,Rio Ave
204,https://www.zerozero.pt/jogo.php?id=5442661,2018-02-18,V. Guimarães,SC Braga
205,https://www.zerozero.pt/jogo.php?id=5442664,2018-02-19,CD Tondela,Sporting
206,https://www.zerozero.pt/jogo.php?id=5442621,2018-02-21,Estoril Praia,FC Porto
207,https://www.zerozero.pt/jogo.php?id=5442669,2018-02-23,Rio Ave,CD Aves
208,https://www.zerozero.pt/jogo.php?id=5442674,2018-02-24,Belenenses,Feirense
209,https://www.zerozero.pt/jogo.php?id=5442671,2018-02-24,Marítimo,V. Guimarães
210,https://www.zerozero.pt/jogo.php?id=5442670,2018-02-24,Paços de Ferreira,Benfica
211,https://www.zerozero.pt/jogo.php?id=5442677,2018-02-25,GD Chaves,Estoril Praia
212,https://www.zerozero.pt/jogo.php?id=5442675,2018-02-25,Boavista,V. Setúbal
213,https://www.zerozero.pt/jogo.php?id=5442673,2018-02-25,Portimonense,FC Porto
214,https://www.zerozero.pt/jogo.php?id=5442676,2018-02-26,SC Braga,CD Tondela
215,https://www.zerozero.pt/jogo.php?id=5442672,2018-02-26,Sporting,Moreirense
216,https://www.zerozero.pt/jogo.php?id=5442686,2018-03-02,FC Porto,Sporting
217,https://www.zerozero.pt/jogo.php?id=5442679,2018-03-03,Feirense,Boavista
218,https://www.zerozero.pt/jogo.php?id=5442685,2018-03-03,Benfica,Marítimo
219,https://www.zerozero.pt/jogo.php?id=5442680,2018-03-03,Estoril Praia,SC Braga
220,https://www.zerozero.pt/jogo.php?id=5442681,2018-03-04,CD Tondela,GD Chaves
221,https://www.zerozero.pt/jogo.php?id=5442682,2018-03-04,Moreirense,Paços de Ferreira
222,https://www.zerozero.pt/jogo.php?id=5442683,2018-03-04,V. Setúbal,Rio Ave
223,https://www.zerozero.pt/jogo.php?id=5442678,2018-03-04,V. Guimarães,Belenenses
224,https://www.zerozero.pt/jogo.php?id=5442684,2018-03-05,CD Aves,Portimonense
225,https://www.zerozero.pt/jogo.php?id=5442692,2018-03-09,SC Braga,Moreirense
226,https://www.zerozero.pt/jogo.php?id=5442688,2018-03-10,Rio Ave,Feirense
227,https://www.zerozero.pt/jogo.php?id=5442687,2018-03-10,Benfica,CD Aves
228,https://www.zerozero.pt/jogo.php?id=5442691,2018-03-10,Boavista,Estoril Praia
229,https://www.zerozero.pt/jogo.php?id=5442689,2018-03-11,Portimonense,V. Guimarães
230,https://www.zerozero.pt/jogo.php?id=5442695,2018-03-11,Marítimo,V. Setúbal
231,https://www.zerozero.pt/jogo.php?id=5442690,2018-03-11,Belenenses,CD Tondela
232,https://www.zerozero.pt/jogo.php?id=5442694,2018-03-11,Paços de Ferreira,FC Porto
233,https://www.zerozero.pt/jogo.php?id=5442693,2018-03-12,GD Chaves,Sporting
234,https://www.zerozero.pt/jogo.php?id=5442702,2018-03-16,V. Setúbal,Portimonense
235,https://www.zerozero.pt/jogo.php?id=5442704,2018-03-17,Estoril Praia,Paços de Ferreira
236,https://www.zerozero.pt/jogo.php?id=5442701,2018-03-17,CD Tondela,Marítimo
237,https://www.zerozero.pt/jogo.php?id=5442698,2018-03-17,Feirense,Benfica
238,https://www.zerozero.pt/jogo.php?id=5442699,2018-03-17,FC Porto,Boavista
239,https://www.zerozero.pt/jogo.php?id=5442696,2018-03-18,V. Guimarães,CD Aves
240,https://www.zerozero.pt/jogo.php?id=5442697,2018-03-18,Moreirense,Belenenses
241,https://www.zerozero.pt/jogo.php?id=5442700,2018-03-18,GD Chaves,SC Braga
242,https://www.zerozero.pt/jogo.php?id=5442703,2018-03-18,Sporting,Rio Ave
243,https://www.zerozero.pt/jogo.php?id=5442709,2018-03-29,CD Aves,V. Setúbal
244,https://www.zerozero.pt/jogo.php?id=5442707,2018-03-30,Marítimo,Feirense
245,https://www.zerozero.pt/jogo.php?id=5442706,2018-03-30,Rio Ave,Estoril Praia
246,https://www.zerozero.pt/jogo.php?id=5442712,2018-03-30,Boavista,CD Tondela
247,https://www.zerozero.pt/jogo.php?id=5442708,2018-03-31,Portimonense,Moreirense
248,https://www.zerozero.pt/jogo.php?id=5442705,2018-03-31,Paços de Ferreira,GD Chaves
249,https://www.zerozero.pt/jogo.php?id=5442711,2018-03-31,Benfica,V. Guimarães
250,https://www.zerozero.pt/jogo.php?id=5442713,2018-03-31,SC Braga,Sporting
251,https://www.zerozero.pt/jogo.php?id=5442710,2018-04-02,Belenenses,FC Porto
252,https://www.zerozero.pt/jogo.php?id=5442722,2018-04-06,V. Guimarães,Rio Ave
253,https://www.zerozero.pt/jogo.php?id=5442721,2018-04-07,Estoril Praia,Marítimo
254,https://www.zerozero.pt/jogo.php?id=5442720,2018-04-07,CD Tondela,Portimonense
255,https://www.zerozero.pt/jogo.php?id=5442718,2018-04-07,Feirense,SC Braga
256,https://www.zerozero.pt/jogo.php?id=5442716,2018-04-07,V. Setúbal,Benfica
257,https://www.zerozero.pt/jogo.php?id=5442715,2018-04-08,GD Chaves,Belenenses
258,https://www.zerozero.pt/jogo.php?id=5442714,2018-04-08,FC Porto,CD Aves
259,https://www.zerozero.pt/jogo.php?id=5442719,2018-04-08,Sporting,Paços de Ferreira
260,https://www.zerozero.pt/jogo.php?id=5442717,2018-04-09,Moreirense,Boavista
261,https://www.zerozero.pt/jogo.php?id=5442723,2018-04-13,Paços de Ferreira,SC Braga
262,https://www.zerozero.pt/jogo.php?id=5442724,2018-04-14,Portimonense,Estoril Praia
263,https://www.zerozero.pt/jogo.php?id=5442725,2018-04-14,CD Aves,Feirense
264,https://www.zerozero.pt/jogo.php?id=5442728,2018-04-14,Boavista,GD Chaves
265,https://www.zerozero.pt/jogo.php?id=5442729,2018-04-14,V. Guimarães,V. Setúbal
266,https://www.zerozero.pt/jogo.php?id=5442730,2018-04-15,Marítimo,Moreirense
267,https://www.zerozero.pt/jogo.php?id=5442727,2018-04-15,Benfica,FC Porto
268,https://www.zerozero.pt/jogo.php?id=5442726,2018-04-15,Belenenses,Sporting
269,https://www.zerozero.pt/jogo.php?id=5442731,2018-04-16,Rio Ave,CD Tondela
270,https://www.zerozero.pt/jogo.php?id=5442736,2018-04-20,SC Braga,Marítimo
271,https://www.zerozero.pt/jogo.php?id=5442733,2018-04-21,Paços de Ferreira,Belenenses
272,https://www.zerozero.pt/jogo.php?id=5442738,2018-04-21,Feirense,V. Guimarães
273,https://www.zerozero.pt/jogo.php?id=5442734,2018-04-21,Estoril Praia,Benfica
274,https://www.zerozero.pt/jogo.php?id=5442737,2018-04-22,GD Chaves,Portimonense
275,https://www.zerozero.pt/jogo.php?id=5442732,2018-04-22,CD Tondela,CD Aves
276,https://www.zerozero.pt/jogo.php?id=5442739,2018-04-22,Moreirense,Rio Ave
277,https://www.zerozero.pt/jogo.php?id=5442735,2018-04-22,Sporting,Boavista
278,https://www.zerozero.pt/jogo.php?id=5442740,2018-04-23,FC Porto,V. Setúbal
279,https://www.zerozero.pt/jogo.php?id=5442747,2018-04-27,V. Guimarães,Moreirense
280,https://www.zerozero.pt/jogo.php?id=5442742,2018-04-28,V. Setúbal,Feirense
281,https://www.zerozero.pt/jogo.php?id=5442745,2018-04-28,Benfica,CD Tondela
282,https://www.zerozero.pt/jogo.php?id=5442749,2018-04-28,Portimonense,Sporting
283,https://www.zerozero.pt/jogo.php?id=5442746,2018-04-29,Boavista,Paços de Ferreira
284,https://www.zerozero.pt/jogo.php?id=5442741,2018-04-29,Rio Ave,GD Chaves
285,https://www.zerozero.pt/jogo.php?id=5442748,2018-04-29,Marítimo,FC Porto
286,https://www.zerozero.pt/jogo.php?id=5442744,2018-04-29,Belenenses,SC Braga
287,https://www.zerozero.pt/jogo.php?id=5442743,2018-04-30,CD Aves,Estoril Praia
288,https://www.zerozero.pt/jogo.php?id=5442752,2018-05-04,SC Braga,Boavista
289,https://www.zerozero.pt/jogo.php?id=5442755,2018-05-05,Belenenses,Portimonense
290,https://www.zerozero.pt/jogo.php?id=5442754,2018-05-05,CD Tondela,V. Guimarães
291,https://www.zerozero.pt/jogo.php?id=5442751,2018-05-05,Sporting,Benfica
292,https://www.zerozero.pt/jogo.php?id=5442757,2018-05-06,Estoril Praia,V. Setúbal
293,https://www.zerozero.pt/jogo.php?id=5442750,2018-05-06,Moreirense,CD Aves
294,https://www.zerozero.pt/jogo.php?id=5442756,2018-05-06,GD Chaves,Marítimo
295,https://www.zerozero.pt/jogo.php?id=5442753,2018-05-06,FC Porto,Feirense
296,https://www.zerozero.pt/jogo.php?id=5442758,2018-05-07,Paços de Ferreira,Rio Ave
297,https://www.zerozero.pt/jogo.php?id=5442763,2018-05-11,CD Aves,GD Chaves
298,https://www.zerozero.pt/jogo.php?id=5442765,2018-05-12,V. Guimarães,FC Porto
299,https://www.zerozero.pt/jogo.php?id=5442759,2018-05-12,Boavista,Belenenses
