,0,0,0,0
63,https://www.zerozero.pt/jogo.php?id=6067521,2018-10-26,Nacional,Portimonense
64,https://www.zerozero.pt/jogo.php?id=6067523,2018-10-26,V. Guimarães,SC Braga
65,https://www.zerozero.pt/jogo.php?id=6067519,2018-10-27,CD Aves,Santa Clara
66,https://www.zerozero.pt/jogo.php?id=6067524,2018-10-27,Rio Ave,GD Chaves
67,https://www.zerozero.pt/jogo.php?id=6067520,2018-10-27,Belenenses SAD,Benfica
68,https://www.zerozero.pt/jogo.php?id=6067527,2018-10-28,CD Tondela,V. Setúbal
69,https://www.zerozero.pt/jogo.php?id=6067526,2018-10-28,Moreirense,Marítimo
70,https://www.zerozero.pt/jogo.php?id=6067525,2018-10-28,FC Porto,Feirense
71,https://www.zerozero.pt/jogo.php?id=6067522,2018-10-28,Sporting,Boavista
72,https://www.zerozero.pt/jogo.php?id=6067528,2018-11-02,Benfica,Moreirense
73,https://www.zerozero.pt/jogo.php?id=6067535,2018-11-03,Portimonense,Belenenses SAD
74,https://www.zerozero.pt/jogo.php?id=6067533,2018-11-03,Marítimo,FC Porto
75,https://www.zerozero.pt/jogo.php?id=6067529,2018-11-03,Boavista,V. Guimarães
76,https://www.zerozero.pt/jogo.php?id=6067532,2018-11-04,Feirense,CD Tondela
77,https://www.zerozero.pt/jogo.php?id=6067531,2018-11-04,Santa Clara,Sporting
78,https://www.zerozero.pt/jogo.php?id=6067530,2018-11-04,SC Braga,V. Setúbal
79,https://www.zerozero.pt/jogo.php?id=6067536,2018-11-05,Rio Ave,Nacional
80,https://www.zerozero.pt/jogo.php?id=6067534,2018-11-05,GD Chaves,CD Aves
81,https://www.zerozero.pt/jogo.php?id=6067539,2018-11-09,Moreirense,Portimonense
82,https://www.zerozero.pt/jogo.php?id=6067544,2018-11-09,V. Setúbal,Feirense
83,https://www.zerozero.pt/jogo.php?id=6067538,2018-11-10,Belenenses SAD,Boavista
84,https://www.zerozero.pt/jogo.php?id=6067537,2018-11-10,CD Aves,Rio Ave
85,https://www.zerozero.pt/jogo.php?id=6067545,2018-11-10,Nacional,Marítimo
86,https://www.zerozero.pt/jogo.php?id=6067541,2018-11-10,FC Porto,SC Braga
87,https://www.zerozero.pt/jogo.php?id=6067543,2018-11-11,V. Guimarães,Santa Clara
88,https://www.zerozero.pt/jogo.php?id=6067540,2018-11-11,CD Tondela,Benfica
89,https://www.zerozero.pt/jogo.php?id=6067542,2018-11-11,Sporting,GD Chaves
90,https://www.zerozero.pt/jogo.php?id=6067554,2018-11-30,Santa Clara,Belenenses SAD
91,https://www.zerozero.pt/jogo.php?id=6067551,2018-12-01,Marítimo,V. Setúbal
92,https://www.zerozero.pt/jogo.php?id=6067547,2018-12-01,Benfica,Feirense
93,https://www.zerozero.pt/jogo.php?id=6067549,2018-12-01,SC Braga,Moreirense
94,https://www.zerozero.pt/jogo.php?id=6067552,2018-12-02,Portimonense,CD Tondela
95,https://www.zerozero.pt/jogo.php?id=6067546,2018-12-02,CD Aves,Nacional
96,https://www.zerozero.pt/jogo.php?id=6067550,2018-12-02,GD Chaves,V. Guimarães
97,https://www.zerozero.pt/jogo.php?id=6067548,2018-12-02,Boavista,FC Porto
98,https://www.zerozero.pt/jogo.php?id=6067553,2018-12-03,Rio Ave,Sporting
99,https://www.zerozero.pt/jogo.php?id=6067558,2018-12-07,FC Porto,Portimonense
100,https://www.zerozero.pt/jogo.php?id=6067555,2018-12-08,Belenenses SAD,GD Chaves
101,https://www.zerozero.pt/jogo.php?id=6067562,2018-12-08,CD Tondela,SC Braga
102,https://www.zerozero.pt/jogo.php?id=6067560,2018-12-08,V. Setúbal,Benfica
103,https://www.zerozero.pt/jogo.php?id=6067563,2018-12-09,Moreirense,Santa Clara
104,https://www.zerozero.pt/jogo.php?id=6067561,2018-12-09,Nacional,Boavista
105,https://www.zerozero.pt/jogo.php?id=6067557,2018-12-09,V. Guimarães,Rio Ave
106,https://www.zerozero.pt/jogo.php?id=6067559,2018-12-09,Sporting,CD Aves
107,https://www.zerozero.pt/jogo.php?id=6067556,2018-12-10,Feirense,Marítimo
108,https://www.zerozero.pt/jogo.php?id=6067569,2018-12-14,Portimonense,V. Setúbal
109,https://www.zerozero.pt/jogo.php?id=6067566,2018-12-14,SC Braga,Feirense
110,https://www.zerozero.pt/jogo.php?id=6067567,2018-12-15,GD Chaves,Moreirense
111,https://www.zerozero.pt/jogo.php?id=6067565,2018-12-15,Boavista,CD Tondela
112,https://www.zerozero.pt/jogo.php?id=6067564,2018-12-15,CD Aves,V. Guimarães
113,https://www.zerozero.pt/jogo.php?id=6067568,2018-12-15,Santa Clara,FC Porto
114,https://www.zerozero.pt/jogo.php?id=6067570,2018-12-16,Rio Ave,Belenenses SAD
115,https://www.zerozero.pt/jogo.php?id=6067571,2018-12-16,Marítimo,Benfica
116,https://www.zerozero.pt/jogo.php?id=6067572,2018-12-16,Sporting,Nacional
117,https://www.zerozero.pt/jogo.php?id=6067581,2018-12-22,CD Tondela,Marítimo
118,https://www.zerozero.pt/jogo.php?id=6067580,2018-12-22,V. Setúbal,Santa Clara
119,https://www.zerozero.pt/jogo.php?id=6067574,2018-12-22,Feirense,Portimonense
120,https://www.zerozero.pt/jogo.php?id=6067577,2018-12-22,Belenenses SAD,CD Aves
121,https://www.zerozero.pt/jogo.php?id=6067578,2018-12-22,Moreirense,Boavista
122,https://www.zerozero.pt/jogo.php?id=6067576,2018-12-23,FC Porto,Rio Ave
123,https://www.zerozero.pt/jogo.php?id=6067579,2018-12-23,Nacional,GD Chaves
124,https://www.zerozero.pt/jogo.php?id=6067573,2018-12-23,Benfica,SC Braga
125,https://www.zerozero.pt/jogo.php?id=6067575,2018-12-23,V. Guimarães,Sporting
126,https://www.zerozero.pt/jogo.php?id=6067586,2019-01-02,Santa Clara,CD Tondela
127,https://www.zerozero.pt/jogo.php?id=6067584,2019-01-02,SC Braga,Marítimo
128,https://www.zerozero.pt/jogo.php?id=6067583,2019-01-02,Boavista,V. Setúbal
129,https://www.zerozero.pt/jogo.php?id=6067589,2019-01-02,Nacional,V. Guimarães
130,https://www.zerozero.pt/jogo.php?id=6067590,2019-01-02,Rio Ave,Moreirense
131,https://www.zerozero.pt/jogo.php?id=6067588,2019-01-02,Portimonense,Benfica
132,https://www.zerozero.pt/jogo.php?id=6067585,2019-01-03,GD Chaves,Feirense
133,https://www.zerozero.pt/jogo.php?id=6067587,2019-01-03,Sporting,Belenenses SAD
134,https://www.zerozero.pt/jogo.php?id=6067582,2019-01-03,CD Aves,FC Porto
135,https://www.zerozero.pt/jogo.php?id=6067593,2019-01-05,Marítimo,Portimonense
136,https://www.zerozero.pt/jogo.php?id=6067597,2019-01-06,Feirense,Santa Clara
137,https://www.zerozero.pt/jogo.php?id=6067596,2019-01-06,V. Setúbal,GD Chaves
138,https://www.zerozero.pt/jogo.php?id=6067591,2019-01-06,Belenenses SAD,V. Guimarães
139,https://www.zerozero.pt/jogo.php?id=6067592,2019-01-06,Benfica,Rio Ave
140,https://www.zerozero.pt/jogo.php?id=6067595,2019-01-06,SC Braga,Boavista
141,https://www.zerozero.pt/jogo.php?id=6067594,2019-01-07,Moreirense,CD Aves
142,https://www.zerozero.pt/jogo.php?id=6067599,2019-01-07,CD Tondela,Sporting
143,https://www.zerozero.pt/jogo.php?id=6067598,2019-01-07,FC Porto,Nacional
144,https://www.zerozero.pt/jogo.php?id=6067607,2019-01-10,Portimonense,SC Braga
145,https://www.zerozero.pt/jogo.php?id=6067606,2019-01-11,Santa Clara,Benfica
146,https://www.zerozero.pt/jogo.php?id=6067600,2019-01-11,CD Aves,Feirense
147,https://www.zerozero.pt/jogo.php?id=6067603,2019-01-11,V. Guimarães,Moreirense
148,https://www.zerozero.pt/jogo.php?id=6067608,2019-01-12,Sporting,FC Porto
149,https://www.zerozero.pt/jogo.php?id=6067601,2019-01-12,Boavista,Marítimo
150,https://www.zerozero.pt/jogo.php?id=6067605,2019-01-13,Nacional,Belenenses SAD
151,https://www.zerozero.pt/jogo.php?id=6067602,2019-01-13,GD Chaves,CD Tondela
152,https://www.zerozero.pt/jogo.php?id=6067604,2019-01-13,Rio Ave,V. Setúbal
153,https://www.zerozero.pt/jogo.php?id=6067610,2019-01-18,Nacional,SC Braga
154,https://www.zerozero.pt/jogo.php?id=6067616,2019-01-18,GD Chaves,FC Porto
155,https://www.zerozero.pt/jogo.php?id=6067609,2019-01-18,V. Guimarães,Benfica
156,https://www.zerozero.pt/jogo.php?id=6067614,2019-01-19,Belenenses SAD,CD Tondela
157,https://www.zerozero.pt/jogo.php?id=6067612,2019-01-19,Sporting,Moreirense
158,https://www.zerozero.pt/jogo.php?id=6067617,2019-01-19,Santa Clara,Marítimo
159,https://www.zerozero.pt/jogo.php?id=6067613,2019-01-20,CD Aves,V. Setúbal
160,https://www.zerozero.pt/jogo.php?id=6067615,2019-01-20,Boavista,Portimonense
161,https://www.zerozero.pt/jogo.php?id=6067611,2019-01-20,Rio Ave,Feirense
162,https://www.zerozero.pt/jogo.php?id=6067624,2019-01-28,Marítimo,Rio Ave
163,https://www.zerozero.pt/jogo.php?id=6067618,2019-01-28,CD Tondela,CD Aves
164,https://www.zerozero.pt/jogo.php?id=6067625,2019-01-28,Moreirense,Nacional
165,https://www.zerozero.pt/jogo.php?id=6067623,2019-01-28,Feirense,V. Guimarães
166,https://www.zerozero.pt/jogo.php?id=6067620,2019-01-29,Portimonense,GD Chaves
167,https://www.zerozero.pt/jogo.php?id=6067621,2019-01-29,Benfica,Boavista
168,https://www.zerozero.pt/jogo.php?id=6067622,2019-01-29,SC Braga,Santa Clara
169,https://www.zerozero.pt/jogo.php?id=6067626,2019-01-30,V. Setúbal,Sporting
170,https://www.zerozero.pt/jogo.php?id=6067619,2019-01-30,FC Porto,Belenenses SAD
171,https://www.zerozero.pt/jogo.php?id=6067635,2019-02-01,Rio Ave,CD Tondela
172,https://www.zerozero.pt/jogo.php?id=6067631,2019-02-02,GD Chaves,Marítimo
173,https://www.zerozero.pt/jogo.php?id=6067630,2019-02-02,Boavista,Feirense
174,https://www.zerozero.pt/jogo.php?id=6067628,2019-02-02,CD Aves,SC Braga
175,https://www.zerozero.pt/jogo.php?id=6067634,2019-02-03,Nacional,V. Setúbal
176,https://www.zerozero.pt/jogo.php?id=6067632,2019-02-03,Santa Clara,Portimonense
177,https://www.zerozero.pt/jogo.php?id=6067627,2019-02-03,Sporting,Benfica
178,https://www.zerozero.pt/jogo.php?id=6067633,2019-02-03,V. Guimarães,FC Porto
179,https://www.zerozero.pt/jogo.php?id=6067629,2019-02-04,Belenenses SAD,Moreirense
180,https://www.zerozero.pt/jogo.php?id=6067643,2019-02-08,Moreirense,FC Porto
181,https://www.zerozero.pt/jogo.php?id=6067636,2019-02-09,Marítimo,CD Aves
182,https://www.zerozero.pt/jogo.php?id=6067644,2019-02-09,Portimonense,Rio Ave
183,https://www.zerozero.pt/jogo.php?id=6067638,2019-02-09,CD Tondela,V. Guimarães
184,https://www.zerozero.pt/jogo.php?id=6067641,2019-02-10,SC Braga,GD Chaves
185,https://www.zerozero.pt/jogo.php?id=6067640,2019-02-10,Boavista,Santa Clara
186,https://www.zerozero.pt/jogo.php?id=6067639,2019-02-10,Benfica,Nacional
187,https://www.zerozero.pt/jogo.php?id=6067642,2019-02-10,Feirense,Sporting
188,https://www.zerozero.pt/jogo.php?id=6067637,2019-02-11,V. Setúbal,Belenenses SAD
189,https://www.zerozero.pt/jogo.php?id=6067647,2019-02-15,Rio Ave,Santa Clara
190,https://www.zerozero.pt/jogo.php?id=6067648,2019-02-16,Nacional,Feirense
191,https://www.zerozero.pt/jogo.php?id=6067651,2019-02-16,V. Guimarães,Portimonense
192,https://www.zerozero.pt/jogo.php?id=6067653,2019-02-16,FC Porto,V. Setúbal
193,https://www.zerozero.pt/jogo.php?id=6067650,2019-02-17,Belenenses SAD,Marítimo
194,https://www.zerozero.pt/jogo.php?id=6067652,2019-02-17,Moreirense,CD Tondela
195,https://www.zerozero.pt/jogo.php?id=6067645,2019-02-17,GD Chaves,Boavista
196,https://www.zerozero.pt/jogo.php?id=6067646,2019-02-17,Sporting,SC Braga
197,https://www.zerozero.pt/jogo.php?id=6067649,2019-02-18,CD Aves,Benfica
198,https://www.zerozero.pt/jogo.php?id=6067655,2019-02-22,SC Braga,Belenenses SAD
199,https://www.zerozero.pt/jogo.php?id=6067657,2019-02-22,CD Tondela,FC Porto
200,https://www.zerozero.pt/jogo.php?id=6067661,2019-02-23,Feirense,Moreirense
201,https://www.zerozero.pt/jogo.php?id=6067654,2019-02-23,Portimonense,CD Aves
202,https://www.zerozero.pt/jogo.php?id=6067656,2019-02-23,V. Setúbal,V. Guimarães
203,https://www.zerozero.pt/jogo.php?id=6067660,2019-02-24,Santa Clara,Nacional
204,https://www.zerozero.pt/jogo.php?id=6067659,2019-02-24,Boavista,Rio Ave
205,https://www.zerozero.pt/jogo.php?id=6067662,2019-02-25,Marítimo,Sporting
206,https://www.zerozero.pt/jogo.php?id=6067658,2019-02-25,Benfica,GD Chaves
207,https://www.zerozero.pt/jogo.php?id=6067666,2019-03-01,CD Aves,Boavista
208,https://www.zerozero.pt/jogo.php?id=6067671,2019-03-02,Nacional,CD Tondela
209,https://www.zerozero.pt/jogo.php?id=6067670,2019-03-02,Moreirense,V. Setúbal
210,https://www.zerozero.pt/jogo.php?id=6067663,2019-03-02,FC Porto,Benfica
211,https://www.zerozero.pt/jogo.php?id=6067668,2019-03-03,GD Chaves,Santa Clara
212,https://www.zerozero.pt/jogo.php?id=6067667,2019-03-03,Belenenses SAD,Feirense
213,https://www.zerozero.pt/jogo.php?id=6067664,2019-03-03,Rio Ave,SC Braga
214,https://www.zerozero.pt/jogo.php?id=6067665,2019-03-03,Sporting,Portimonense
215,https://www.zerozero.pt/jogo.php?id=6067669,2019-03-04,V. Guimarães,Marítimo
216,https://www.zerozero.pt/jogo.php?id=6067677,2019-03-08,GD Chaves,Rio Ave
217,https://www.zerozero.pt/jogo.php?id=6067679,2019-03-09,Marítimo,Moreirense
218,https://www.zerozero.pt/jogo.php?id=6067676,2019-03-09,SC Braga,V. Guimarães
219,https://www.zerozero.pt/jogo.php?id=6067675,2019-03-09,Boavista,Sporting
220,https://www.zerozero.pt/jogo.php?id=6067672,2019-03-10,Santa Clara,CD Aves
221,https://www.zerozero.pt/jogo.php?id=6067674,2019-03-10,Portimonense,Nacional
222,https://www.zerozero.pt/jogo.php?id=6067680,2019-03-10,V. Setúbal,CD Tondela
223,https://www.zerozero.pt/jogo.php?id=6067678,2019-03-10,Feirense,FC Porto
224,https://www.zerozero.pt/jogo.php?id=6067673,2019-03-11,Benfica,Belenenses SAD
225,https://www.zerozero.pt/jogo.php?id=6067684,2019-03-15,Sporting,Santa Clara
226,https://www.zerozero.pt/jogo.php?id=6067688,2019-03-16,Belenenses SAD,Portimonense
227,https://www.zerozero.pt/jogo.php?id=6067683,2019-03-16,V. Setúbal,SC Braga
228,https://www.zerozero.pt/jogo.php?id=6067682,2019-03-16,V. Guimarães,Boavista
229,https://www.zerozero.pt/jogo.php?id=6067686,2019-03-16,FC Porto,Marítimo
230,https://www.zerozero.pt/jogo.php?id=6067689,2019-03-17,Nacional,Rio Ave
231,https://www.zerozero.pt/jogo.php?id=6067687,2019-03-17,CD Aves,GD Chaves
232,https://www.zerozero.pt/jogo.php?id=6067681,2019-03-17,Moreirense,Benfica
233,https://www.zerozero.pt/jogo.php?id=6067685,2019-03-17,CD Tondela,Feirense
234,https://www.zerozero.pt/jogo.php?id=6067692,2019-03-29,Portimonense,Moreirense
235,https://www.zerozero.pt/jogo.php?id=6067694,2019-03-30,SC Braga,FC Porto
236,https://www.zerozero.pt/jogo.php?id=6067695,2019-03-30,GD Chaves,Sporting
237,https://www.zerozero.pt/jogo.php?id=6067696,2019-03-30,Santa Clara,V. Guimarães
238,https://www.zerozero.pt/jogo.php?id=6067693,2019-03-30,Benfica,CD Tondela
239,https://www.zerozero.pt/jogo.php?id=6067698,2019-03-31,Marítimo,Nacional
240,https://www.zerozero.pt/jogo.php?id=6067690,2019-03-31,Rio Ave,CD Aves
241,https://www.zerozero.pt/jogo.php?id=6067691,2019-03-31,Boavista,Belenenses SAD
242,https://www.zerozero.pt/jogo.php?id=6067697,2019-04-01,Feirense,V. Setúbal
243,https://www.zerozero.pt/jogo.php?id=6067701,2019-04-05,FC Porto,Boavista
244,https://www.zerozero.pt/jogo.php?id=6067707,2019-04-06,Belenenses SAD,Santa Clara
245,https://www.zerozero.pt/jogo.php?id=6067699,2019-04-06,Nacional,CD Aves
246,https://www.zerozero.pt/jogo.php?id=6067703,2019-04-06,V. Guimarães,GD Chaves
247,https://www.zerozero.pt/jogo.php?id=6067702,2019-04-06,Moreirense,SC Braga
248,https://www.zerozero.pt/jogo.php?id=6067704,2019-04-07,V. Setúbal,Marítimo
249,https://www.zerozero.pt/jogo.php?id=6067700,2019-04-07,Feirense,Benfica
250,https://www.zerozero.pt/jogo.php?id=6067706,2019-04-07,Sporting,Rio Ave
251,https://www.zerozero.pt/jogo.php?id=6067705,2019-04-08,CD Tondela,Portimonense
252,https://www.zerozero.pt/jogo.php?id=6067708,2019-04-12,GD Chaves,Belenenses SAD
253,https://www.zerozero.pt/jogo.php?id=6067716,2019-04-13,Santa Clara,Moreirense
254,https://www.zerozero.pt/jogo.php?id=6067711,2019-04-13,Portimonense,FC Porto
255,https://www.zerozero.pt/jogo.php?id=6067712,2019-04-13,CD Aves,Sporting
256,https://www.zerozero.pt/jogo.php?id=6067710,2019-04-14,Rio Ave,V. Guimarães
257,https://www.zerozero.pt/jogo.php?id=6067709,2019-04-14,Marítimo,Feirense
258,https://www.zerozero.pt/jogo.php?id=6067715,2019-04-14,SC Braga,CD Tondela
259,https://www.zerozero.pt/jogo.php?id=6067714,2019-04-14,Boavista,Nacional
260,https://www.zerozero.pt/jogo.php?id=6067713,2019-04-14,Benfica,V. Setúbal
261,https://www.zerozero.pt/jogo.php?id=6067718,2019-04-19,CD Tondela,Boavista
262,https://www.zerozero.pt/jogo.php?id=6067722,2019-04-19,V. Setúbal,Portimonense
263,https://www.zerozero.pt/jogo.php?id=6067725,2019-04-19,Nacional,Sporting
264,https://www.zerozero.pt/jogo.php?id=6067717,2019-04-19,V. Guimarães,CD Aves
265,https://www.zerozero.pt/jogo.php?id=6067720,2019-04-20,Moreirense,GD Chaves
266,https://www.zerozero.pt/jogo.php?id=6067723,2019-04-20,Belenenses SAD,Rio Ave
267,https://www.zerozero.pt/jogo.php?id=6067719,2019-04-20,Feirense,SC Braga
268,https://www.zerozero.pt/jogo.php?id=6067721,2019-04-20,FC Porto,Santa Clara
269,https://www.zerozero.pt/jogo.php?id=6067724,2019-04-22,Benfica,Marítimo
270,https://www.zerozero.pt/jogo.php?id=6067729,2019-04-26,Rio Ave,FC Porto
271,https://www.zerozero.pt/jogo.php?id=6067727,2019-04-27,Portimonense,Feirense
272,https://www.zerozero.pt/jogo.php?id=6067733,2019-04-27,Santa Clara,V. Setúbal
273,https://www.zerozero.pt/jogo.php?id=6067728,2019-04-27,Sporting,V. Guimarães
274,https://www.zerozero.pt/jogo.php?id=6067730,2019-04-27,CD Aves,Belenenses SAD
275,https://www.zerozero.pt/jogo.php?id=6067732,2019-04-28,GD Chaves,Nacional
276,https://www.zerozero.pt/jogo.php?id=6067734,2019-04-28,Marítimo,CD Tondela
277,https://www.zerozero.pt/jogo.php?id=6067726,2019-04-28,SC Braga,Benfica
278,https://www.zerozero.pt/jogo.php?id=6067731,2019-04-28,Boavista,Moreirense
279,https://www.zerozero.pt/jogo.php?id=6067743,2019-05-03,Moreirense,Rio Ave
280,https://www.zerozero.pt/jogo.php?id=6067737,2019-05-04,Marítimo,SC Braga
281,https://www.zerozero.pt/jogo.php?id=6067738,2019-05-04,Feirense,GD Chaves
282,https://www.zerozero.pt/jogo.php?id=6067741,2019-05-04,Benfica,Portimonense
283,https://www.zerozero.pt/jogo.php?id=6067735,2019-05-04,FC Porto,CD Aves
284,https://www.zerozero.pt/jogo.php?id=6067739,2019-05-05,CD Tondela,Santa Clara
285,https://www.zerozero.pt/jogo.php?id=6067740,2019-05-05,Belenenses SAD,Sporting
286,https://www.zerozero.pt/jogo.php?id=6067742,2019-05-05,V. Guimarães,Nacional
287,https://www.zerozero.pt/jogo.php?id=6067736,2019-05-06,V. Setúbal,Boavista
288,https://www.zerozero.pt/jogo.php?id=6067747,2019-05-10,CD Aves,Moreirense
289,https://www.zerozero.pt/jogo.php?id=6067750,2019-05-11,Santa Clara,Feirense
290,https://www.zerozero.pt/jogo.php?id=6067746,2019-05-11,Portimonense,Marítimo
291,https://www.zerozero.pt/jogo.php?id=6067748,2019-05-11,Boavista,SC Braga
292,https://www.zerozero.pt/jogo.php?id=6067752,2019-05-11,Sporting,CD Tondela
293,https://www.zerozero.pt/jogo.php?id=6067744,2019-05-12,V. Guimarães,Belenenses SAD
294,https://www.zerozero.pt/jogo.php?id=6067749,2019-05-12,GD Chaves,V. Setúbal
295,https://www.zerozero.pt/jogo.php?id=6067751,2019-05-12,Nacional,FC Porto
296,https://www.zerozero.pt/jogo.php?id=6067745,2019-05-12,Rio Ave,Benfica
297,https://www.zerozero.pt/jogo.php?id=6067758,2019-05-16,Belenenses SAD,Nacional
298,https://www.zerozero.pt/jogo.php?id=6067760,2019-05-17,SC Braga,Portimonense
299,https://www.zerozero.pt/jogo.php?id=6067754,2019-05-18,Marítimo,Boavista
